charging_capacity_kW,usage_stats,cost_per_kWh,battery_capacity,state_of_charge,charger_type,renewable_energy,maintenance_frequency,latitude,longitude,priority_score
47.045136928640986,85.88167711681547,7.383129604923108,69.0427581430404,98.20446227863839,Level 2,No,Monthly,19.719056826516706,82.86879197820963,0.92
22.18123966546871,67.69407829968374,9.703514791327459,106.32963575597843,9.624649114071637,Level 2,Yes,Quarterly,17.173277870408697,77.73666254101826,61.48
346.4860813364808,83.79083748518036,7.429899477031922,53.16133891478176,58.92117234526204,DC Fast,No,Monthly,18.340422679266702,77.64345117726697,21.43
112.82384574115304,85.87642793494722,9.635355060460682,36.514364876520126,62.64638552540559,DC Fast,No,Monthly,10.131333737099338,78.35898270117008,14.62
283.4560560491222,74.83558536657398,6.862162722763046,27.609758010406516,53.80795428740542,Level 2,Yes,Monthly,13.544616202958865,83.43259480647743,17.65
89.12422916731735,43.92106012497173,8.797969458398782,59.703754810557676,66.21858857118336,DC Fast,Yes,Monthly,17.428166905773317,75.27287650650565,15.82
238.52595277837526,61.054675501542455,9.674449314533852,40.49593348359804,11.618077501189095,DC Fast,Yes,Monthly,10.779828329899834,77.30181278871258,38.39
266.0797509613903,16.036540611974313,7.090623034393803,42.62135824209615,55.501852420529104,Level 2,Yes,Quarterly,15.673399295689357,84.04918420344266,15.92
208.4735592127455,67.36454174749078,9.889144360347393,118.89871009030351,28.721257112736154,Level 1,Yes,Monthly,14.290727674550032,81.39896436083252,55.08
165.05166599255543,17.925325573928074,8.08509176145429,22.058949222833647,94.01760633010566,DC Fast,Yes,Monthly,10.176165071411074,77.26847095501057,1.61
144.144319951544,69.39495905101568,9.810002879543585,92.51531634560648,76.20716534397258,DC Fast,Yes,Monthly,12.359755771194514,77.19144968232581,16.04
122.10389329004835,22.959816075396866,8.868870152705163,69.32997947715043,97.25144821597426,Level 1,No,Monthly,12.847919890667143,83.6261810175943,1.16
325.33520048673904,11.755130015021997,7.5555540445574305,85.85149998811114,3.7556069740189546,Level 1,Yes,Weekly,11.118599463463225,83.93757508277046,55.14
290.7167927257052,16.52844901429574,7.159058837209873,93.16793083789838,28.51331751807087,Level 1,No,Weekly,16.315369097426604,77.56131090962116,41.23
337.7594187332794,0.1992135219070268,7.563072661787848,60.73780027944616,19.5422586638349,Level 2,Yes,Weekly,12.42397876251889,79.20510358076532,36.93
43.50402821994066,71.87396178535302,6.8255609324193625,58.36415182395709,1.11545873118305,Level 1,Yes,Weekly,12.776194996193883,83.34595738628317,45.56
255.80361632127548,73.24010490583791,7.0035378822016545,115.34224041353774,24.232573024632142,Level 2,No,Quarterly,18.982385982001475,82.71007438609885,57.18
328.41915988736326,51.493334991325945,6.866311541212684,133.26600845575044,67.8775983520429,Level 1,Yes,Weekly,14.671230926931393,83.13916106566084,27.52
63.431573157981056,16.13628010553837,7.980302403095452,45.03561221960862,23.108892213456855,Level 1,Yes,Quarterly,13.921281469692723,80.18398190787968,23.32
23.273693578372125,8.355433751068976,9.284524316901553,32.69043886956936,50.90034454826182,Level 2,Yes,Weekly,17.238710383147172,84.11549048305173,12.96
259.3922272515207,1.912896643728701,6.994842439757191,136.71345483096337,88.78181149649987,Level 2,Yes,Quarterly,19.09613796882912,78.25951543954436,8.84
201.06558961296918,16.57481769652207,6.956121516103176,65.48641027416183,69.37579203490752,Level 1,Yes,Weekly,10.250363362374438,76.56672134347518,13.89
294.6400718653952,89.08555349831467,8.752001323310658,91.67126078616585,39.462906990603194,Level 1,Yes,Monthly,14.482388465553964,82.08732332564865,41.9
48.92033181920132,24.153684170168177,7.190140436888232,66.74060878760045,37.24689389121083,Level 1,Yes,Weekly,16.107813560779473,80.39354416006897,27.32
278.34355915096154,35.42713272172156,6.8416351333814704,36.35430372498667,45.573581400848475,DC Fast,No,Weekly,13.185630981259896,83.54585768809481,20.01
70.56956201671059,10.534548448133318,7.083970023719521,96.61311384320464,17.704144105990636,Level 1,Yes,Weekly,17.724077221232417,75.81159249124715,46.47
57.279580002996575,22.236130474817028,9.733059885568716,88.26831073005185,63.40007674159881,Level 2,No,Monthly,19.714770702702737,83.43692403438067,18.96
57.493029275847526,51.922457078020514,9.375149384716668,46.38916269485564,36.41528191046055,DC Fast,No,Quarterly,19.434273662502832,77.93294653208822,23.43
285.10115208098375,60.775268309565256,7.739225968242829,78.74297580479612,85.23653492620437,Level 2,No,Quarterly,12.65982539379942,81.54855667168184,8.39
232.81902724367004,24.535231416621105,8.795372685645875,123.60317552203396,75.65526600578163,DC Fast,No,Monthly,12.26338278437486,75.40128789078256,18.28
183.07289866919177,5.773215922511721,8.380464857838133,96.75539340402588,61.05131640921601,DC Fast,No,Weekly,19.57490531021221,81.09581296303601,23.15
125.59066944322588,39.10328691273987,8.869934922188975,32.599252518709335,36.420222264951605,Level 2,No,Weekly,14.586284874314659,82.17271689187336,19.07
307.0201892845879,23.420337092633414,8.889349033619657,91.24279463978756,20.99318316734844,DC Fast,No,Weekly,12.082977230846918,78.6875021450562,49.06
137.3557875979224,21.955392322980195,8.700569052709975,111.35597890764629,77.61518641056229,Level 2,Yes,Quarterly,17.069969636304183,77.1541070526214,14.92
285.80980381505196,95.98628027134552,7.43135478988058,123.05144275149767,48.64090989910865,Level 1,Yes,Quarterly,12.844203239037917,80.37630676603546,43.16
153.69721799957645,61.63004859257241,6.6365224726698635,101.78528522245468,22.47500381773575,DC Fast,Yes,Monthly,12.672469750710523,83.33190804435647,55.04
131.93055029871766,55.68784431720959,8.094483736965381,39.84556139030188,19.51746150400062,Level 2,No,Monthly,18.792490430777846,78.2354735829665,28.12
161.93792498436224,41.57751035233219,9.618408596417463,112.32252465672089,16.540090450135903,DC Fast,Yes,Quarterly,11.624791533769034,77.5246929752128,60.46
105.48225595744972,42.89443334301443,8.493240404815015,108.05443999059713,77.7161196205595,Level 2,No,Weekly,10.643929464662364,77.78935308637688,14.77
261.6632830616879,54.090500383808084,9.413368645956677,23.175494782282318,22.89871853003117,Level 1,No,Weekly,12.691864401716872,84.49132152916664,22.11
175.95213653236772,69.64298070361072,9.970685200364299,73.52719678673162,52.66422635251975,Level 1,Yes,Weekly,16.069454128382038,78.59276915764559,26.54
81.27444330138606,70.21460961818295,7.072656714483967,63.28353210510853,45.15463609730565,DC Fast,No,Weekly,11.230878534032705,75.03604239888287,27.46
314.851100646099,17.169390770544958,8.921221736996937,107.02356835297364,57.96108992282839,DC Fast,No,Monthly,14.715946722767939,82.81681207959619,28.57
134.361927480624,50.0112752076627,8.860027507950086,48.09765560041969,87.71549003711942,Level 2,Yes,Monthly,16.273371104253197,81.9927479533539,5.06
190.243501389896,41.195809503410196,9.929844065753974,96.8133499866536,86.77473900817306,Level 2,No,Quarterly,18.487369925931738,76.28568264602968,8.01
317.2652388375914,87.05269662693841,9.949602568834802,138.7167750358424,45.107607182485964,DC Fast,Yes,Monthly,12.298695912022543,84.84904249134912,52.71
218.48329856989724,63.14189212183764,8.903375141034452,123.714308387119,1.5366250734723308,Level 2,No,Weekly,18.173463233827896,81.08062285305111,78.0
40.91431424792742,53.25040664159818,7.35265177193768,139.78950570814897,42.64438057143032,Level 2,No,Quarterly,12.349062611312386,80.00779490940602,45.59
328.9412432647163,11.539464217891737,9.294945433457096,147.2057757012497,60.61935374241404,Level 2,Yes,Monthly,16.767665412396404,78.82219267622891,34.57
219.69781857499626,60.56378893234115,6.874601969738634,21.38711651080116,55.77647590980618,DC Fast,Yes,Monthly,14.306735714824551,83.98672755563638,14.93
117.21696512998014,11.720390568023342,9.232447564600701,100.95636592907208,65.13361058002054,Level 1,Yes,Monthly,11.146812423786702,77.43963481418564,20.49
48.74522543218554,33.720657556575205,9.685686434506437,73.66912170865783,15.407573247308349,Level 1,No,Monthly,17.142634628218488,77.85768900219902,37.39
277.9088162446036,14.284196481433186,7.839916881689524,131.78108374356583,64.65350987807325,Level 2,No,Monthly,12.177626185490178,76.22410806686567,27.08
217.02546457497974,69.20736470243689,8.707223532440782,52.73591126118712,18.265161874377224,DC Fast,Yes,Weekly,11.766234260245914,82.5911909558426,41.65
186.71138219171254,20.62521138361526,8.005499562338892,147.5338335849599,75.0523980696749,Level 2,Yes,Weekly,13.583229285893832,80.95549280405854,21.7
312.8624040678352,39.1859373188026,8.03217769245845,99.78203604068715,33.908761326268,Level 1,Yes,Weekly,16.532902447594836,81.09066169254498,44.63
276.00902392858575,89.56747776187787,7.5862981118784205,123.15986228974802,70.98954333814535,Level 2,No,Monthly,12.339964787906279,77.18470431019463,24.07
53.08620790646291,20.431638339897027,9.167453671576137,31.12794186695988,4.786559890610709,Level 1,No,Quarterly,11.836615387818858,81.51168389127083,20.01
109.10272372844189,50.780506395877914,9.776617974582768,43.84952501865246,40.78600255909134,DC Fast,Yes,Weekly,10.099536257133643,82.65458447246864,24.66
86.97119893506301,41.9271661166022,9.792628007320614,118.59247749444641,70.50345222633328,Level 2,Yes,Weekly,14.716430971017235,78.5788853072569,21.76
260.38120240043696,1.8124041045729733,7.111734497062269,22.85824786511207,22.687051633149412,DC Fast,Yes,Monthly,14.286455693151828,83.01347143961712,21.01
11.736352157522784,79.27581135728128,9.561602773797981,126.19413816619176,79.52870447972225,Level 2,No,Quarterly,12.338677436373763,78.4879058853202,15.55
199.4613897049608,6.904590631459973,9.081010044994928,21.81337242994849,63.0779733104932,Level 2,Yes,Weekly,10.536521640096908,82.58138461509287,9.23
266.8605400092417,47.42550209769536,7.384930902416013,105.42544907796554,58.75617721497983,Level 2,Yes,Weekly,14.29255874595837,75.33730107457718,29.84
306.8679728666123,56.06782949389499,6.735496145225301,67.46220963013477,35.35488542043371,Level 2,Yes,Quarterly,17.88205111071631,80.51164601473653,35.07
119.7286120505676,62.842645661458704,7.4379904340953225,99.49433085349588,48.24514703811176,Level 2,No,Monthly,17.15282131327177,84.69526560639886,33.27
287.4400566352045,68.86316293078755,9.69272882873534,110.48408290858478,59.73493009778531,DC Fast,No,Quarterly,18.607948898601702,84.8124460068239,30.3
38.72110793432253,25.327238352271507,8.716125362135204,64.52177849421955,47.24621139148905,DC Fast,Yes,Monthly,10.095826877131556,77.81752578341741,23.95
296.25830210708136,0.9978776658449373,9.023691313142551,34.03511825440862,69.831332394056,Level 1,No,Weekly,19.664193168045983,79.41399091080355,8.22
44.62103181619385,72.3443662354912,7.400033228881836,29.053962807274534,43.36969331069596,Level 2,Yes,Quarterly,13.414122526274483,75.62977907986632,18.17
139.05055169612854,53.56565993475786,9.01785854451187,96.56168293313122,20.227318174203035,Level 1,Yes,Quarterly,19.903977960919647,83.73341307604599,49.48
279.0533780228438,83.61177032072487,6.598425271972733,87.6851959854345,21.393378280104724,DC Fast,Yes,Weekly,12.526194606017746,80.68572153140214,55.95
52.47109957207082,82.13883629006943,7.8136247102055485,116.48613118574723,0.5803768842941093,Level 1,Yes,Weekly,14.715363875782447,78.85100678940518,75.17
80.23798833142452,84.33261677878832,8.693636719898159,86.26561630051182,30.095771555867245,DC Fast,No,Monthly,13.539276765753037,76.12770558489153,43.37
252.7883989375732,48.50946599795402,7.011337979394621,74.91795270401428,74.89176404785196,Level 2,Yes,Weekly,13.557607149943026,84.4676728549689,14.44
252.01278779112602,33.362839583686565,9.380512510564271,71.75133317071001,79.41627088376096,Level 1,Yes,Weekly,18.422820987482158,80.30219047820994,10.68
224.40167150985405,79.155820259137,7.322609545841715,23.43809733769677,20.246754209575002,Level 1,No,Quarterly,17.46418939737339,77.82927929082904,23.5
242.881955563485,45.12941130292549,8.78298389486456,63.622436220565426,95.90439968714077,Level 1,Yes,Monthly,19.92151435230048,78.5021513013151,1.98
189.95355517165865,18.34421964034345,7.918189999013654,146.88262047818426,50.24027934801267,Level 1,No,Weekly,16.135146827175127,77.70697180922147,40.51
88.12967061743346,85.49740195614743,8.586152584171765,133.56222490952155,91.69787490185027,Level 2,Yes,Quarterly,14.632566043945026,81.0180980885698,7.06
120.9935977263718,88.25598767723473,6.876076934201178,62.819148714448296,70.67652818616311,DC Fast,Yes,Weekly,10.900738629468911,84.2996357578051,16.5
63.559200880498985,46.63097561401701,6.559194799725626,96.41340265862839,72.2433423022413,DC Fast,Yes,Weekly,19.965614195138567,83.56693803326564,18.11
317.9576964667699,7.569972730978747,9.683475495831054,130.14857691961421,8.504362130607113,Level 2,Yes,Weekly,15.515306529322828,79.60380875425977,73.01
204.18712816814215,38.782608991693124,7.443705030685139,77.36566377750893,21.999112689693067,DC Fast,No,Weekly,17.004774696901418,83.26499362301007,43.08
140.29799586727395,80.35376594626034,9.368869509731606,22.334522287519626,0.8814833294472635,Level 1,Yes,Monthly,14.067423871913114,79.2310548127633,30.9
161.70203127544644,90.17740285462287,9.997726051652702,29.68636003642321,71.61276404767375,Level 2,No,Quarterly,15.47715708179236,77.52307140758639,9.81
331.54916886413537,20.347274249759582,7.240009402996189,86.35105377533186,34.443828842851,DC Fast,No,Quarterly,19.425777318928873,84.83415115266428,37.94
53.67299109062807,6.697361202527152,7.428097594141745,146.02711883786418,78.66525160763467,Level 2,No,Weekly,11.664194379316028,78.03887567970821,16.7
205.18044120587902,87.73504531328386,8.82000925672133,110.11724048845281,33.893621993702624,Level 2,Yes,Quarterly,12.923725843302545,78.23724230986909,50.79
177.0610376095631,38.94049389788753,9.879070221102175,29.21910488701404,81.93337522988611,DC Fast,No,Weekly,11.520597277780324,84.89692867786522,5.7
214.00898240212675,54.176096426756324,9.705350218667604,44.61691385294216,13.0698253748313,DC Fast,No,Quarterly,17.922159038047745,76.33927493165655,34.68
6.338564337294178,96.80658120507589,8.260064320229548,120.2720086181905,17.33731567575082,Level 2,No,Monthly,10.620452604218295,82.60533988009695,63.18
305.243368130453,6.656472791422285,9.282885988843535,129.38716879431183,34.08765395839365,Level 2,Yes,Monthly,10.816316498513384,84.35812758482726,51.42
326.24139886926434,64.83180074520956,6.975110485849654,100.30029620451681,40.84873888822733,DC Fast,Yes,Quarterly,12.984941127873686,80.11794994275418,43.58
197.79661425622314,7.410542257486707,9.921033644714043,103.77501205187616,34.87028108429784,Level 2,No,Weekly,15.141881809210112,75.0252176170282,39.97
243.8277883569123,37.54689284665004,9.875236319125953,23.683868549840003,76.36470325232199,DC Fast,No,Weekly,14.062748005595864,78.75058944113107,7.14
322.8747834120535,80.38145451934467,7.073051352577099,127.7089337455961,9.695139262671471,Level 2,Yes,Weekly,10.448163106708073,76.11568992384827,80.31
247.5335220096895,43.34722327556344,7.547980936810873,122.47577706220785,35.12170196384881,Level 2,No,Weekly,19.574915578709515,79.16187660933696,49.64
53.38866501999147,99.71823539029504,6.850542491273684,53.67456873343513,83.72399995154593,Level 2,No,Monthly,19.52869520358084,82.90026761642285,7.48
201.70092605838462,55.905928494660216,7.451011596143629,112.12797359551591,6.679707726217199,DC Fast,No,Weekly,12.7935632324076,79.387115488838,69.3
212.35026623399958,32.11621526359535,9.355845262953224,47.931098835249756,94.23435076713574,Level 1,Yes,Weekly,17.315256152685816,79.31925121345922,2.27
148.44573495583512,22.011132590475313,7.824104625078408,25.242920936696688,98.63168422720129,DC Fast,No,Weekly,15.785754113832237,80.56789476918847,0.36
257.755482468653,35.05205342861618,6.809389385013654,46.147750536749044,8.856817382508009,Level 2,No,Weekly,12.374766950056241,80.8169058474768,35.5
327.0284551691552,37.25332737595508,7.697789336726165,43.221753978058935,29.127252225573695,Level 1,Yes,Monthly,12.621715517416154,83.56296308798971,27.95
323.9489795173717,6.8713677723960975,9.93484166984448,63.90723957553014,37.24006660353562,Level 1,No,Quarterly,14.911531743104504,78.08355439228951,25.76
157.79377999144623,36.95741994267732,8.70389258340721,74.39843463280955,77.6391368652726,Level 2,Yes,Quarterly,14.192369414973601,83.21671264368015,11.51
